"ensemble_id","Component","Value"
"ensemble-012","Reset Penalty Contribution",0.000221899
"ensemble-012","Seasonal Catchability Penalty Contribution",0
"ensemble-012","Selectivity Deviations Penalty",0
"ensemble-012","Selectivity Form Penalty (all Fisheries)",0.222136679601
"ensemble-012","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-012","Steepness prior",0.332078850484
"ensemble-012","Tagged Fish Reporting Rate Penalty Contribution",144.397566724
"ensemble-012","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-012","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-012","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-012","Time Block Mean Selectivity Penalty",9.66277525549e-07
"ensemble-012","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-012","Unclassified objective residual",78.6046802141936
"ensemble-014","Tag",7008.84964740842
"ensemble-014","Length frequency",79924.0205690898
"ensemble-014","Weight frequency",0
"ensemble-014","Age",3601.47079047929
"ensemble-014","CPUE",-1026.2794476995
"ensemble-014","Catch",0
"ensemble-014","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-014","Average Regional Recruitment Distribution Penalty Contribution",3.9800227114e-08
"ensemble-014","Do Everything Calc Penalty Contribution",0.95502076643
"ensemble-014","Effort dev penalty",0
"ensemble-014","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-014","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-014","Incident Selectivity Curvature Penalty",3.7446631434
"ensemble-014","Initial Population Age Composition Penalty Contribution",1.53494749809
"ensemble-014","Initial Population Recruitment Penalty Contribution",2.4886768615e-07
"ensemble-014","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-014","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-014","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-014","Mean length penalty",0
"ensemble-014","Movement Diffusion Coefficients Penalty Contribution",0.0475933855429
"ensemble-014","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-014","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-014","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-014","Overall Mean Selectivity Penalty",0
"ensemble-014","Q dev penalty",0
"ensemble-014","Regional Recruitment Deviates Penalty Contribution",157.900737521
"ensemble-014","Regional Recruitment Distribution Penalty Contribution",0.226044153147
"ensemble-014","Reset Penalty Contribution",0.000240273
"ensemble-014","Seasonal Catchability Penalty Contribution",0
"ensemble-014","Selectivity Deviations Penalty",0
"ensemble-014","Selectivity Form Penalty (all Fisheries)",0.620273990103
"ensemble-014","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-014","Steepness prior",0.51621934389
"ensemble-014","Tagged Fish Reporting Rate Penalty Contribution",41.4910777456
"ensemble-014","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-014","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-014","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-014","Time Block Mean Selectivity Penalty",5.06639651121e-07
"ensemble-014","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-014","Unclassified objective residual",96.2714764254488
"ensemble-015","Tag",7875.21211483705
"ensemble-015","Length frequency",80730.1358700871
"ensemble-015","Weight frequency",0
"ensemble-015","Age",3608.75195887033
"ensemble-015","CPUE",-1055.14323991
"ensemble-015","Catch",0
"ensemble-015","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-015","Average Regional Recruitment Distribution Penalty Contribution",5.69599478695e-10
"ensemble-015","Do Everything Calc Penalty Contribution",0.0729523600988
"ensemble-015","Effort dev penalty",0
"ensemble-015","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-015","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-015","Incident Selectivity Curvature Penalty",3.15868549102
"ensemble-015","Initial Population Age Composition Penalty Contribution",1.5852845963
"ensemble-015","Initial Population Recruitment Penalty Contribution",5.38622222967e-08
"ensemble-015","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-015","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-015","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-015","Mean length penalty",0
"ensemble-015","Movement Diffusion Coefficients Penalty Contribution",0.0575003356668
"ensemble-015","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-015","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-015","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-015","Overall Mean Selectivity Penalty",0
"ensemble-015","Q dev penalty",0
"ensemble-015","Regional Recruitment Deviates Penalty Contribution",139.653772442
"ensemble-015","Regional Recruitment Distribution Penalty Contribution",0.143203866012
"ensemble-015","Reset Penalty Contribution",0.000242384
"ensemble-015","Seasonal Catchability Penalty Contribution",0
"ensemble-015","Selectivity Deviations Penalty",0
"ensemble-015","Selectivity Form Penalty (all Fisheries)",1.09841305867
"ensemble-015","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-015","Steepness prior",0.494084868694
"ensemble-015","Tagged Fish Reporting Rate Penalty Contribution",37.5338820871
"ensemble-015","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-015","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-015","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-015","Time Block Mean Selectivity Penalty",3.49054846538e-06
"ensemble-015","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-015","Unclassified objective residual",88.6842492558935
"ensemble-016","Tag",7305.61272992256
"ensemble-016","Length frequency",80747.7167735709
"ensemble-016","Weight frequency",0
"ensemble-016","Age",3628.15128466423
"ensemble-016","CPUE",-1051.6070450407
"ensemble-016","Catch",0
"ensemble-016","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-016","Average Regional Recruitment Distribution Penalty Contribution",2.3496573931e-07
"ensemble-016","Do Everything Calc Penalty Contribution",0.847532520671
"ensemble-016","Effort dev penalty",0
"ensemble-016","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-016","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-016","Incident Selectivity Curvature Penalty",3.44270080979
"ensemble-016","Initial Population Age Composition Penalty Contribution",1.61626972492
"ensemble-016","Initial Population Recruitment Penalty Contribution",1.06560952625e-07
"ensemble-016","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-016","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-016","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-016","Mean length penalty",0
"ensemble-016","Movement Diffusion Coefficients Penalty Contribution",0.0486644265769
"ensemble-016","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-016","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-016","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-016","Overall Mean Selectivity Penalty",0
"ensemble-016","Q dev penalty",0
"ensemble-016","Regional Recruitment Deviates Penalty Contribution",145.133162224
"ensemble-016","Regional Recruitment Distribution Penalty Contribution",0.14967860062
"ensemble-016","Reset Penalty Contribution",0.000230391
"ensemble-016","Seasonal Catchability Penalty Contribution",0
"ensemble-016","Selectivity Deviations Penalty",0
"ensemble-016","Selectivity Form Penalty (all Fisheries)",0.701254012987
"ensemble-016","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-016","Steepness prior",0.581873958594
"ensemble-016","Tagged Fish Reporting Rate Penalty Contribution",28.0382787057
"ensemble-016","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-016","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-016","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-016","Time Block Mean Selectivity Penalty",1.97394712131e-07
"ensemble-016","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-016","Unclassified objective residual",90.662516793338
"ensemble-017","Tag",6614.01580399223
"ensemble-017","Length frequency",80768.6158247181
"ensemble-017","Weight frequency",0
"ensemble-017","Age",3702.5078220617
"ensemble-017","CPUE",-1051.7046536647
"ensemble-017","Catch",0
"ensemble-017","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-017","Average Regional Recruitment Distribution Penalty Contribution",9.92926629806e-09
"ensemble-017","Do Everything Calc Penalty Contribution",2.50362412576
"ensemble-017","Effort dev penalty",0
"ensemble-017","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-017","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-017","Incident Selectivity Curvature Penalty",3.59567493699
"ensemble-017","Initial Population Age Composition Penalty Contribution",1.47052049943
"ensemble-017","Initial Population Recruitment Penalty Contribution",7.58515130061e-07
"ensemble-017","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-017","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-017","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-017","Mean length penalty",0
"ensemble-017","Movement Diffusion Coefficients Penalty Contribution",0.060186592459
"ensemble-017","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-017","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-017","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-017","Overall Mean Selectivity Penalty",0
"ensemble-017","Q dev penalty",0
"ensemble-017","Regional Recruitment Deviates Penalty Contribution",152.213647103
"ensemble-017","Regional Recruitment Distribution Penalty Contribution",0.185414657763
"ensemble-017","Reset Penalty Contribution",0.000219095
"ensemble-017","Seasonal Catchability Penalty Contribution",0
"ensemble-017","Selectivity Deviations Penalty",0
"ensemble-017","Selectivity Form Penalty (all Fisheries)",0.796648482495
"ensemble-017","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-017","Steepness prior",0.382260074198
"ensemble-017","Tagged Fish Reporting Rate Penalty Contribution",53.4474386072
"ensemble-017","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-017","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-017","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-017","Time Block Mean Selectivity Penalty",1.21481548376e-07
"ensemble-017","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-017","Unclassified objective residual",82.0140835479833
"ensemble-018","Tag",7184.57151173836
"ensemble-018","Length frequency",80610.4321390939
"ensemble-018","Weight frequency",0
"ensemble-018","Age",3632.80312593481
"ensemble-018","CPUE",-1062.6292457545
"ensemble-018","Catch",0
"ensemble-018","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-018","Average Regional Recruitment Distribution Penalty Contribution",3.84886789107e-10
"ensemble-018","Do Everything Calc Penalty Contribution",0.182260700013
"ensemble-018","Effort dev penalty",0
"ensemble-018","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-018","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-018","Incident Selectivity Curvature Penalty",3.11275291695
"ensemble-018","Initial Population Age Composition Penalty Contribution",1.35327809094
"ensemble-018","Initial Population Recruitment Penalty Contribution",1.36577012082e-07
"ensemble-018","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-018","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-018","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-018","Mean length penalty",0
"ensemble-018","Movement Diffusion Coefficients Penalty Contribution",0.0460685342232
"ensemble-018","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-018","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-018","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-018","Overall Mean Selectivity Penalty",0
"ensemble-018","Q dev penalty",0
"ensemble-018","Regional Recruitment Deviates Penalty Contribution",140.800546617
"ensemble-018","Regional Recruitment Distribution Penalty Contribution",0.157125248922
"ensemble-018","Reset Penalty Contribution",0.000230335
"ensemble-018","Seasonal Catchability Penalty Contribution",0
"ensemble-018","Selectivity Deviations Penalty",0
"ensemble-018","Selectivity Form Penalty (all Fisheries)",0.460317161083
"ensemble-018","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-018","Steepness prior",0.417760025209
"ensemble-018","Tagged Fish Reporting Rate Penalty Contribution",78.0506067981
"ensemble-018","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-018","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-018","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-018","Time Block Mean Selectivity Penalty",4.32438184816e-07
"ensemble-018","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-018","Unclassified objective residual",80.4731950524001
"ensemble-019","Tag",6487.13349797091
"ensemble-019","Length frequency",96094.9639158855
"ensemble-019","Weight frequency",0
"ensemble-019","Age",3596.39755885562
"ensemble-019","CPUE",-1054.562019507
"ensemble-019","Catch",0
"ensemble-019","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-019","Average Regional Recruitment Distribution Penalty Contribution",3.0910427995e-08
"ensemble-019","Do Everything Calc Penalty Contribution",0.489018245703
"ensemble-019","Effort dev penalty",0
"ensemble-019","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-019","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-019","Incident Selectivity Curvature Penalty",3.01088499705
"ensemble-019","Initial Population Age Composition Penalty Contribution",1.22496811092
"ensemble-019","Initial Population Recruitment Penalty Contribution",1.850197956e-07
